objid,ra,dec,petror90_r,g,r,i,z,subClass,logMass,SFR
1237648722828591193,150.803391194245,1.14888116739345,6.312363,17.0277,16.46122,16.04943,0.06763151,STARFORMING,10.04,0.9
1237651801234538705,151.015398310885,0.15004422630335,5.801124,18.3287,17.97748,17.77929,0.06659939,STARFORMING,9.04,0.7
1237651752387084417,151.127928604413,0.889467235248864,6.033549,17.74557,17.33882,17.04892,0.06168771,STARFORMING,9.06,0.2
1237648721755308108,151.892205438161,0.277256156545309,15.08342,15.60461,14.99908,14.68947,0.03345294,STARFORMING,9.77,0.4
1237648721755373802,152.000321807022,0.264709975439172,4.002356,18.37351,17.75239,17.36313,0.1222356,STARFORMING,10.11,1.6
1237651800161779954,153.324289990886,-0.735496520608266,5.081217,18.43395,17.52385,17.06832,0.1969688,STARFORMING,10.54,0.8
1237648720144695387,151.903533300477,-0.957566536391489,3.849475,18.33257,17.70324,17.31445,0.1364578,STARFORMING,10.08,1.4
1237648721219748093,154.982999531586,-0.201431589943954,6.123159,17.63167,16.91039,16.52222,0.06346736,STARFORMING,9.75,0.1
1237654669200523510,154.192033439269,-0.765887943518835,4.984657,18.51872,17.67417,17.21599,0.1961375,STARFORMING,10.62,2.7
1237648721756291223,154.172102870266,0.258744267518175,9.960604,17.15808,16.37435,15.94603,0.09584197,STARFORMING,10.35,1.6
1237648721756684485,155.004708560363,0.319990703813796,2.950783,18.28136,17.51758,17.10099,0.09665108,STARFORMING,10.18,1.2
1237648722830491746,155.137555083151,1.1986236643312,4.649231,17.94856,17.27346,16.90772,0.07774104,STARFORMING,9.66,0.3
1237648722293686390,155.29277014677,0.655169309378254,4.163383,18.19928,17.71049,17.39103,0.1132934,STARFORMING,9.8,1.5
1237648720146923865,157.036096433162,-0.853758764784204,8.954853,17.46544,16.86143,16.53277,0.062991,STARFORMING,9.73,0.4
1237654669201440984,156.240398974096,-0.829553695559374,6.357388,17.90063,17.4721,17.16442,0.07839845,STARFORMING,9.69,1.3
1237651799625957575,155.577036731831,-1.06940761994715,9.320176,17.51972,16.6287,16.20018,0.1361341,STARFORMING,10.6,1.0
1237648721220010190,155.561087973557,-0.0272458421485965,6.303123,17.7891,17.22028,16.85265,0.1125911,STARFORMING,10.03,1.2
1237654669737853104,155.235969369647,-0.374445003872259,4.43513,17.79466,17.18796,16.84971,0.05350371,STARFORMING,9.53,0.4
1237648722830557438,155.329525136939,1.14648302895005,6.680329,18.2248,17.47653,17.0519,0.1124182,STARFORMING,10.05,0.5
1237651752386101351,148.846547608026,0.878802728056283,10.7423,16.92891,16.46552,16.24861,0.01657376,STARFORMING,8.91,0.1
1237648721756553480,154.828250607798,0.306015988063436,3.499258,18.3118,17.4853,17.05537,0.09520418,STARFORMING,10.23,0.8
1237648722830950551,156.242634272979,1.21891328627832,5.622929,17.98536,17.28914,16.89866,0.1029905,STARFORMING,9.96,0.7
1237654669202751685,159.178079016305,-0.733382289562077,9.715314,19.00151,17.91171,17.40764,0.2188704,STARFORMING,10.59,0.7
1237648721221583000,159.059541967819,-0.159019117406083,11.14242,15.7475,15.01662,14.61545,0.02770622,STARFORMING,10.02,1.1
1237654669202358465,158.331112671604,-0.695029571523626,5.434679,17.33901,16.77335,16.38958,0.08540742,STARFORMING,10.08,2.1
1237654669202292928,158.095975598993,-0.661646589510296,6.106894,17.21585,16.4934,16.10145,0.05448327,STARFORMING,9.86,0.2
1237648721221320918,158.531332075776,-0.048171493488498,9.108207,17.80527,17.30886,16.97014,0.0648981,STARFORMING,9.35,0.6
1237648721221124212,158.013921486343,-0.205950651565926,5.323383,17.49608,16.83953,16.4428,0.09084529,STARFORMING,10.09,0.5
1237651800163549406,157.329948084189,-0.695768744055274,7.398302,17.00883,16.60856,16.38708,0.03525358,STARFORMING,8.85,0.2
1237651800700158083,156.626056405082,-0.251471438178776,4.94147,18.23338,17.61956,17.258,0.09577663,STARFORMING,9.65,0.5
1237648722831343722,157.120617358178,1.24986386152777,7.945071,17.08949,16.6732,16.44051,0.02231555,STARFORMING,8.63,0.2
1237648721757340250,156.542719868264,0.223873442130701,4.108969,20.92576,18.97721,18.33401,0.3126287,STARFORMING,11.36,0.2
1237648722294603958,157.458779196756,0.635570468683912,5.532684,17.6561,16.92028,16.47155,0.09626278,STARFORMING,10.14,0.6
1237648720685629571,161.142639725674,-0.434574048316149,8.627975,18.07331,17.3402,16.85947,0.08483262,STARFORMING,10.14,1.1
1237654669740343401,160.790438853903,-0.297351195493319,6.018499,17.76532,17.20172,16.8571,0.09248569,STARFORMING,9.75,0.6
1237654668666142852,159.874029771145,-1.20139391643975,4.842401,18.55273,17.76378,17.31002,0.09578104,STARFORMING,9.89,0.6
1237654669203013757,159.838907012674,-0.788548816042101,5.120998,17.82282,17.03626,16.62452,0.1073855,STARFORMING,10.23,0.4
1237648720148103276,159.629822424849,-0.920522735529712,6.439366,18.08997,17.28978,16.80867,0.08751033,STARFORMING,10.08,0.5
1237648720142336237,146.571322012585,-0.957206944605398,10.06005,17.04728,16.25397,15.79454,0.06518305,STARFORMING,10.17,0.6
1237648721216143524,146.661339555576,-0.103348072614739,4.919538,18.9334,17.85896,17.31091,0.06934141,STARFORMING,9.8,0.1
1237650795145855144,145.160444000664,-0.655478446777055,4.308279,18.1691,17.31852,16.86279,0.1504413,STARFORMING,10.31,0.9
