objid,ra,dec,petror90_r,g,r,i,z,subClass,logMass,SFR
1237648704586121340,203.999514015238,0.0408182874974619,4.331111,18.10163,17.13321,16.65268,0.07790425,AGN,10.53,0.1
1237648705136493020,234.952168690752,0.492724211754944,7.096138,17.79059,17.09072,16.67414,0.1412614,AGN,10.44,2.9
1237651735244308589,235.3179423884,0.741611591432122,3.004747,18.80288,18.0092,17.51504,0.1204248,AGN,10.02,0.2
1237655468065227105,235.674739874235,0.78446243443658,5.18079,18.23619,17.37056,16.88999,0.1494738,AGN,10.62,2.1
1237648703531844614,248.56948769116,-0.675779690006855,5.482576,18.25694,17.27996,16.83892,0.1524698,AGN,10.53,0.8
1237663479258415417,332.549692073464,0.118778530315075,5.932697,17.41951,16.39935,15.89216,0.08648717,AGN,10.97,0.1
1237663544221303092,333.564170632182,0.648789633447547,4.68577,18.14749,17.34439,16.92471,0.1736154,AGN,10.45,2.0
1237663784740978815,15.3209758310724,0.491125436750802,3.771968,18.58823,17.62683,17.17788,0.1099003,AGN,10.15,0.2
1237666339188506708,15.4660514809849,-0.0612603258954867,4.455015,18.44783,17.66057,17.26421,0.1089967,AGN,10.19,1.3
1237660024524570799,47.5534413658244,-1.13963665684059,4.118851,19.33744,18.33822,17.99745,0.3031754,AGN,10.67,8.0
1237663783144521909,47.7064101666772,-0.713830537523366,6.633884,17.25502,16.48628,16.08627,0.1136392,AGN,10.48,1.3
1237666300017574084,47.7352599050351,-0.582798210260137,6.264428,17.97034,17.22719,16.79585,0.1136788,AGN,10.14,0.2
1237653652918042822,22.0636777001158,15.0766679111043,4.011093,19.16787,18.24905,17.77876,0.1858512,AGN,10.45,1.1
1237651272962343079,131.293850448124,55.3296353627046,3.116699,17.96568,17.30961,16.83656,0.1128924,AGN,10.24,3.0
1237651190821486669,132.664761865254,52.1239507166482,6.440797,17.65666,16.79472,16.36965,0.08668981,AGN,10.27,0.4
1237654604243140902,139.949223981922,2.52868379666404,9.00856,16.57481,15.93868,15.50895,0.08856037,AGN,10.65,2.8
1237651273515139322,208.343165145198,66.3829365270949,7.443416,17.97752,17.26139,16.89032,0.1071718,AGN,10.0,0.4
1237651538717638779,214.643157776853,64.4780632081269,5.762043,17.6929,16.96927,16.55476,0.1364006,AGN,10.25,1.3
1237674477585498360,212.819826973059,64.0415011297589,5.271119,18.68467,17.68084,17.22809,0.2426128,AGN,10.69,2.1
1237651538179981573,210.303330257256,64.7351782571709,3.877954,18.89656,17.84795,17.35596,0.1805922,AGN,10.56,0.9
1237651272442052636,210.667699292959,65.010203412589,16.82781,15.44464,14.6793,14.31623,0.034534,AGN,10.54,0.2
1237651821640548552,227.216982735782,3.06843756308392,7.291134,17.68223,16.85184,16.40414,0.1231912,AGN,10.79,1.8
1237662266463617353,228.183975978555,4.48008793641911,3.596717,18.47831,17.57311,17.08737,0.07962508,AGN,9.87,0.1
