objid,ra,dec,petror90_r,g,r,i,z,subClass,logMass,SFR
1237654382511980769,130.359587912817,48.1765026610738,3.808674,17.94503,17.78184,17.57756,0.05670273,STARBURST,8.7,0.6
1237654030861795335,163.137170750938,3.01917289332141,7.407826,16.55677,16.16995,15.9712,0.01909384,STARBURST,8.55,0.1
1237653665257423086,146.762623416882,2.2422048166733,7.324276,18.32258,17.30456,16.73543,0.06202096,STARBURST,9.86,0.1
1237653500971712661,42.0677663591137,-8.59232235433776,3.585331,19.63505,19.08258,18.68357,0.1914196,STARBURST,9.4,0.4
1237652901846253684,56.0886864220171,-5.41814546622437,4.190642,18.59548,17.76826,17.27605,0.1645956,STARBURST,10.31,0.9
1237651755077992515,166.031546125669,3.33465633580022,4.845978,17.25758,16.81347,16.48941,0.0570496,STARBURST,9.51,1.2
1237651753483042971,201.947013489769,2.04343231100876,5.24297,17.87424,17.29031,16.8862,0.1376994,STARBURST,10.01,1.2
1237651752930705639,166.623331713257,1.67587073306579,4.813046,17.14025,16.9079,16.71913,0.0311747,STARBURST,8.61,0.5
1237651752930574473,166.267118784647,1.53843866257222,4.114481,18.40121,18.09128,17.811,0.1061924,STARBURST,9.17,1.7
1237651752929525937,163.926870089931,1.60565729523634,4.671893,18.214,17.64973,17.26544,0.1257775,STARBURST,10.11,2.5
1237651752922644717,148.20016108096,1.29102434146222,3.949479,18.16619,17.51784,17.09316,0.2059949,STARBURST,10.32,1.0
1237651752415789223,216.721118316144,0.962873890863466,10.53305,15.97993,15.56712,15.32829,0.02617199,STARBURST,9.38,0.8
1237651736847319182,217.934812726241,2.49008680919559,2.193177,19.60062,19.14182,18.77732,0.1118657,STARBURST,9.18,0.6
1237651735757717624,181.777147751735,2.06531650916262,4.775562,17.42903,16.97398,16.61844,0.07649887,STARBURST,9.76,1.7
1237651538171658358,163.907645088059,65.5259608390991,5.480211,18.00934,17.18175,16.65298,0.1908913,STARBURST,10.64,1.9
1237651272953364755,113.947288449122,38.4719792911777,4.025352,17.6125,17.13918,16.78193,0.07320638,STARBURST,9.44,0.7
1237651192423776619,114.709778941123,37.8313329186084,4.360974,18.24142,17.70869,17.3201,0.08406149,STARBURST,9.65,0.7
1237649962460119255,61.3976663838921,-5.61450749184201,5.51053,17.37663,17.07736,16.95967,0.01623661,STARBURST,7.99,0.1
1237649920043778278,25.2058879781272,14.2317160889494,2.329351,19.4525,19.00303,18.76092,0.1753333,STARBURST,9.23,1.4
1237648722845499462,189.53027061537,1.24616787951482,5.654245,16.2217,15.75571,15.51715,0.02575119,STARBURST,9.54,0.6
1237657190371164323,6.49057067703797,-0.515673224896492,3.082288,18.41928,18.12915,17.85015,0.06291077,STARBURST,8.87,0.5
1237657191979745427,1.88802887213728,0.665196746652358,4.920523,18.28648,17.65853,17.27576,0.113683,STARBURST,10.1,1.3
1237663275780866176,1.3760560597116,-1.05480269377403,3.107634,18.02521,17.33625,16.86844,0.1092273,STARBURST,9.98,0.7
1237666407363444798,347.976472185485,-0.579040867961125,7.350543,17.62836,17.27925,16.92248,0.09124956,STARBURST,9.66,2.6
1237663445442560201,343.440365617731,0.82670673433951,4.016146,18.54964,17.88642,17.45317,0.154795,STARBURST,9.98,1.6
1237656906345939142,339.15138237406,-0.912903717317397,3.500609,18.86847,18.21967,17.85435,0.2106864,STARBURST,9.97,0.8
1237663479797383517,337.293609397261,0.45757487414864,1.977826,19.97337,19.15365,18.79321,0.2666163,STARBURST,9.86,0.6
1237656567582949522,330.28213448064,-0.708629524669155,4.038712,17.20618,16.78762,16.43745,0.05038068,STARBURST,9.31,1.0
1237651225172705418,258.295482720457,57.2096878245477,3.276737,16.41286,15.97115,15.7336,0.02808269,STARBURST,9.36,0.7
1237650762397515899,195.921725238581,-2.00428869881991,4.383181,17.84045,17.36154,17.00743,0.1366897,STARBURST,10.08,4.1
1237671139869065539,175.644422512958,-3.09110558538628,4.336634,18.13803,17.53361,17.07895,0.05578154,STARBURST,9.55,0.4
1237650760778973412,177.759944074719,-3.23972952801765,3.265891,18.69805,18.18329,17.8153,0.1276613,STARBURST,9.84,1.1
1237648721245503520,213.697809021078,-0.00311817979995209,1.886422,17.7465,17.1585,16.77272,0.04741336,STARBURST,9.79,0.8
1237651752395538502,170.417685580873,1.34735052610084,2.763949,19.25937,18.76475,18.43816,0.2126149,STARBURST,9.86,5.4
